mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
1.3,distributed,B3_no_priority,4,28,1245,1245,0,0.0,1.0,2.2171952113028195,0,1692
1.3,distributed,B3_no_priority,4,29,1380,1380,0,0.0,1.0,2.216361256275221,0,1870
1.3,distributed,B3_no_priority,4,30,1267,1267,0,0.0,1.0,2.220229436409488,0,1690
1.6,concentrated,B3_no_priority,0,1,1589,1589,0,0.0,1.3719806763285025,2.8074919235550033,0,1449
1.6,concentrated,B3_no_priority,0,2,1630,1630,0,0.0,1.41027445460943,2.8007453710488774,0,1421
1.6,concentrated,B3_no_priority,0,3,1617,1617,0,0.0,1.4144144144144144,2.8006328342418767,0,1443
1.6,concentrated,B3_no_priority,0,4,1613,1613,0,0.0,1.4066951566951567,2.8016931758517494,0,1404
1.6,concentrated,B3_no_priority,0,5,1617,1617,0,0.0,1.410968660968661,2.7904374614556198,0,1404
1.6,concentrated,B3_no_priority,0,6,1705,1705,0,0.0,1.4016064257028114,2.8077680995735586,0,1494
1.6,concentrated,B3_no_priority,1,7,1570,1570,0,0.0,1.3365276211950394,2.788235875423136,0,1774
1.6,concentrated,B3_no_priority,1,8,1546,1546,0,0.0,1.328499721137758,2.7705519776683065,0,1793
1.6,concentrated,B3_no_priority,1,9,1570,1570,0,0.0,1.326111111111111,2.77844872387951,0,1800
1.6,concentrated,B3_no_priority,1,10,1595,1595,0,0.0,1.3395196506550218,2.795439998893903,0,1832
1.6,concentrated,B3_no_priority,1,11,1610,1610,0,0.0,1.3311582381729201,2.787881935847744,0,1839
1.6,concentrated,B3_no_priority,1,12,1554,1554,0,0.0,1.3461321287408243,2.779768554323911,0,1771
1.6,concentrated,B3_no_priority,2,13,1618,1618,0,0.0,1.3777070063694268,2.792338708681437,0,1570
1.6,concentrated,B3_no_priority,2,14,1596,1596,0,0.0,1.3582652419861723,2.7854927648304204,0,1591
1.6,concentrated,B3_no_priority,2,15,1594,1594,0,0.0,1.3807308970099668,2.7824269709087424,0,1505
1.6,concentrated,B3_no_priority,2,16,1548,1548,0,0.0,1.3642951251646904,2.7849477668404115,0,1518
1.6,concentrated,B3_no_priority,2,17,1649,1649,0,0.0,1.369949494949495,2.7898906303381272,0,1584
1.6,concentrated,B3_no_priority,2,18,1666,1666,0,0.0,1.3717872086072922,2.8119951495713877,0,1673
1.6,concentrated,B3_no_priority,3,19,1595,1595,0,0.0,1.4041937816341288,2.799218036354023,0,1383
1.6,concentrated,B3_no_priority,3,20,1605,1605,0,0.0,1.4300595238095237,2.7897378811542293,0,1344
1.6,concentrated,B3_no_priority,3,21,1566,1566,0,0.0,1.3892086330935252,2.7957064425105873,0,1390
1.6,concentrated,B3_no_priority,3,22,1629,1629,0,0.0,1.411549707602339,2.797896359483536,0,1368
1.6,concentrated,B3_no_priority,3,23,1578,1578,0,0.0,1.3635047067342505,2.7959392944649664,0,1381
1.6,concentrated,B3_no_priority,3,24,1598,1598,0,0.0,1.4030064423765212,2.8080710406139415,0,1397
1.6,concentrated,B3_no_priority,4,25,1578,1578,0,0.0,1.3462897526501767,2.789541263607023,0,1698
1.6,concentrated,B3_no_priority,4,26,1594,1594,0,0.0,1.3768905021173623,2.801463714654058,0,1653
1.6,concentrated,B3_no_priority,4,27,1583,1583,0,0.0,1.3440046565774155,2.8029135889169643,0,1718
1.6,concentrated,B3_no_priority,4,28,1574,1574,0,0.0,1.3735849056603773,2.789133253713822,0,1590
1.6,concentrated,B3_no_priority,4,29,1686,1686,0,0.0,1.3368606701940036,2.7857550293287754,0,1701
1.6,concentrated,B3_no_priority,4,30,1525,1525,0,0.0,1.3711272247857613,2.7967633021633933,0,1517
1.6,distributed,B3_no_priority,0,1,1589,1589,0,0.0,1.0064655172413792,2.2517865912274684,0,1856
1.6,distributed,B3_no_priority,0,2,1630,1630,0,0.0,1.0067532467532467,2.2677909910805885,0,1925
1.6,distributed,B3_no_priority,0,3,1617,1617,0,0.0,1.0070652173913044,2.264692185826984,0,1840
1.6,distributed,B3_no_priority,0,4,1613,1613,0,0.0,1.0063492063492063,2.2589088668932096,0,1890
1.6,distributed,B3_no_priority,0,5,1617,1617,0,0.0,1.0059620596205963,2.2491212174704787,0,1845
1.6,distributed,B3_no_priority,0,6,1705,1705,0,0.0,1.004119464469619,2.2525583231528508,0,1942
1.6,distributed,B3_no_priority,1,7,1570,1570,0,0.0,1.0353273669335845,2.2767997948581904,0,2123
1.6,distributed,B3_no_priority,1,8,1546,1546,0,0.0,1.0448192771084337,2.2987846211589327,0,2075
1.6,distributed,B3_no_priority,1,9,1570,1570,0,0.0,1.0363887609396591,2.2843240515287553,0,2171
1.6,distributed,B3_no_priority,1,10,1595,1595,0,0.0,1.0405027932960893,2.2905484194359045,0,2148
1.6,distributed,B3_no_priority,1,11,1610,1610,0,0.0,1.0456642066420665,2.288702972601823,0,2168
1.6,distributed,B3_no_priority,1,12,1554,1554,0,0.0,1.041961338991042,2.2803045797022934,0,2121
1.6,distributed,B3_no_priority,2,13,1618,1618,0,0.0,1.0216878830740217,2.263567788530082,0,2121
1.6,distributed,B3_no_priority,2,14,1596,1596,0,0.0,1.0202702702702702,2.2531165830608058,0,2072
1.6,distributed,B3_no_priority,2,15,1594,1594,0,0.0,1.020525059665871,2.2648734575436897,0,2095
1.6,distributed,B3_no_priority,2,16,1548,1548,0,0.0,1.020246913580247,2.2677257140617972,0,2025
1.6,distributed,B3_no_priority,2,17,1649,1649,0,0.0,1.019598906107566,2.253832126109561,0,2194
1.6,distributed,B3_no_priority,2,18,1666,1666,0,0.0,1.0201557489693083,2.269155253326068,0,2183
1.6,distributed,B3_no_priority,3,19,1595,1595,0,0.0,1.00408788962698,2.2337223107140183,0,1957
1.6,distributed,B3_no_priority,3,20,1605,1605,0,0.0,1.0072576464489373,2.2257823729449226,0,1929
1.6,distributed,B3_no_priority,3,21,1566,1566,0,0.0,1.0089005235602093,2.239610231166349,0,1910
1.6,distributed,B3_no_priority,3,22,1629,1629,0,0.0,1.0041601664066562,2.225011764547305,0,1923
1.6,distributed,B3_no_priority,3,23,1578,1578,0,0.0,1.004158004158004,2.232228549644282,0,1924
1.6,distributed,B3_no_priority,3,24,1598,1598,0,0.0,1.0068027210884354,2.2364710607406932,0,1911
1.6,distributed,B3_no_priority,4,25,1578,1578,0,0.0,1.0,2.234541529438273,0,2107
1.6,distributed,B3_no_priority,4,26,1594,1594,0,0.0,1.0,2.225457979751381,0,2127
1.6,distributed,B3_no_priority,4,27,1583,1583,0,0.0,1.0,2.232807053202616,0,2126
1.6,distributed,B3_no_priority,4,28,1574,1574,0,0.0,1.0,2.225067687319601,0,2168
1.6,distributed,B3_no_priority,4,29,1686,1686,0,0.0,1.0,2.2243938138316084,0,2303
1.6,distributed,B3_no_priority,4,30,1525,1525,0,0.0,1.0,2.2368786236581464,0,2106
