mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
0.7,distributed,ours_all_off,4,28,645,645,0,0.0,1.0,2.0478908452620903,0,112
0.7,distributed,ours_all_off,4,29,745,745,0,0.0,1.0,2.0670722715288647,0,130
0.7,distributed,ours_all_off,4,30,693,693,0,0.0,1.0,2.0652075770120417,0,130
0.9,concentrated,ours_all_off,0,1,866,866,0,0.0,1.528735632183908,2.1674522898990505,0,174
0.9,concentrated,ours_all_off,0,2,921,921,0,0.0,1.5965909090909092,2.1559291336132,0,176
0.9,concentrated,ours_all_off,0,3,914,914,0,0.0,1.5604395604395604,2.1535272787673083,0,182
0.9,concentrated,ours_all_off,0,4,913,913,0,0.0,1.4808743169398908,2.15377361372742,0,183
0.9,concentrated,ours_all_off,0,5,867,867,0,0.0,1.5491329479768785,2.154044402383174,0,173
0.9,concentrated,ours_all_off,0,6,949,949,0,0.0,1.5136612021857923,2.156094060791114,0,183
0.9,concentrated,ours_all_off,1,7,831,831,0,0.0,1.4938271604938271,2.1473706799931316,0,162
0.9,concentrated,ours_all_off,1,8,885,885,0,0.0,1.4024390243902438,2.1305835644465514,0,164
0.9,concentrated,ours_all_off,1,9,885,885,0,0.0,1.411764705882353,2.1404054339797804,0,170
0.9,concentrated,ours_all_off,1,10,940,940,0,0.0,1.5166666666666666,2.1540778531875544,0,180
0.9,concentrated,ours_all_off,1,11,915,915,0,0.0,1.5082872928176796,2.152310742143878,0,181
0.9,concentrated,ours_all_off,1,12,852,852,0,0.0,1.5,2.1588586567245134,0,170
0.9,concentrated,ours_all_off,2,13,906,906,0,0.0,1.4742857142857142,2.1416930660544615,0,175
0.9,concentrated,ours_all_off,2,14,919,919,0,0.0,1.4863387978142077,2.1602230542925898,0,183
0.9,concentrated,ours_all_off,2,15,903,903,0,0.0,1.4705882352941178,2.151618966604178,0,170
0.9,concentrated,ours_all_off,2,16,864,864,0,0.0,1.4550898203592815,2.1560580057757854,0,167
0.9,concentrated,ours_all_off,2,17,945,945,0,0.0,1.4894736842105263,2.1459107264151194,0,190
0.9,concentrated,ours_all_off,2,18,899,899,0,0.0,1.5139664804469273,2.1568512799123463,0,179
0.9,concentrated,ours_all_off,3,19,870,870,0,0.0,1.4795321637426901,2.147444592713608,0,171
0.9,concentrated,ours_all_off,3,20,921,921,0,0.0,1.558659217877095,2.1539053638505514,0,179
0.9,concentrated,ours_all_off,3,21,900,900,0,0.0,1.541899441340782,2.151847585782476,0,179
0.9,concentrated,ours_all_off,3,22,892,892,0,0.0,1.4502923976608186,2.1431775994981557,0,171
0.9,concentrated,ours_all_off,3,23,879,879,0,0.0,1.4363636363636363,2.135499602799566,0,165
0.9,concentrated,ours_all_off,3,24,883,883,0,0.0,1.542857142857143,2.1663826549252834,0,175
0.9,concentrated,ours_all_off,4,25,880,880,0,0.0,1.5172413793103448,2.151390826162733,0,174
0.9,concentrated,ours_all_off,4,26,879,879,0,0.0,1.5397727272727273,2.1631272996813102,0,176
0.9,concentrated,ours_all_off,4,27,897,897,0,0.0,1.4742857142857142,2.1576476739220016,0,175
0.9,concentrated,ours_all_off,4,28,820,820,0,0.0,1.49375,2.136385773746886,0,160
0.9,concentrated,ours_all_off,4,29,959,959,0,0.0,1.4322916666666667,2.157359313366411,0,192
0.9,concentrated,ours_all_off,4,30,874,874,0,0.0,1.4342857142857144,2.145169552445104,0,175
0.9,distributed,ours_all_off,0,1,866,866,0,0.0,1.0133333333333334,2.0858928017295266,0,150
0.9,distributed,ours_all_off,0,2,921,921,0,0.0,1.0186335403726707,2.072603092671046,0,161
0.9,distributed,ours_all_off,0,3,914,914,0,0.0,1.006060606060606,2.0879671115127003,0,165
0.9,distributed,ours_all_off,0,4,913,913,0,0.0,1.0061728395061729,2.076874424695019,0,162
0.9,distributed,ours_all_off,0,5,867,867,0,0.0,1.0192307692307692,2.0829429343839747,0,156
0.9,distributed,ours_all_off,0,6,949,949,0,0.0,1.0119047619047619,2.0881490952178687,0,168
0.9,distributed,ours_all_off,1,7,831,831,0,0.0,1.0320512820512822,2.058417462946002,0,156
0.9,distributed,ours_all_off,1,8,885,885,0,0.0,1.070967741935484,2.072014130567548,0,155
0.9,distributed,ours_all_off,1,9,885,885,0,0.0,1.0683229813664596,2.074377132615616,0,161
0.9,distributed,ours_all_off,1,10,940,940,0,0.0,1.0476190476190477,2.075362260571029,0,168
0.9,distributed,ours_all_off,1,11,915,915,0,0.0,1.0535714285714286,2.078597259716751,0,168
0.9,distributed,ours_all_off,1,12,852,852,0,0.0,1.050314465408805,2.0744354489862125,0,159
0.9,distributed,ours_all_off,2,13,906,906,0,0.0,1.019736842105263,2.0896349553246774,0,152
0.9,distributed,ours_all_off,2,14,919,919,0,0.0,1.0128205128205128,2.068408273857303,0,156
0.9,distributed,ours_all_off,2,15,903,903,0,0.0,1.0445859872611465,2.091558988300194,0,157
0.9,distributed,ours_all_off,2,16,864,864,0,0.0,1.0328947368421053,2.0933663760922707,0,152
0.9,distributed,ours_all_off,2,17,945,945,0,0.0,1.0297619047619047,2.085203802588229,0,168
