mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,p95_charge_delay_min,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
0.7,concentrated,B3_partial_False,2,17,744,744,0,0.0,1.4444444444444444,2.0,2.141400521174379,1.002,1.1394005211743792,0.0,0,0.0,0.0,144
0.7,concentrated,B3_partial_False,2,18,706,706,0,0.0,1.460431654676259,2.0,2.146020565512819,1.002,1.144020565512819,0.0,0,0.0,0.0,139
0.7,concentrated,B3_partial_False,3,19,653,653,0,0.0,1.62015503875969,2.0,2.1554691283957763,1.002,1.1534691283957763,0.0,0,0.0,0.0,129
0.7,concentrated,B3_partial_False,3,20,721,721,0,0.0,1.5034013605442176,2.0,2.141817982902441,0.998,1.1438179829024406,0.0,0,0.0,0.0,147
0.7,concentrated,B3_partial_False,3,21,717,717,0,0.0,1.4927536231884058,2.0,2.1466062321868664,1.002,1.1446062321868666,0.0,0,0.0,0.0,138
0.7,concentrated,B3_partial_False,3,22,688,688,0,0.0,1.5307692307692307,2.0,2.1398298425276767,0.999,1.1408298425276766,0.0,0,0.0,0.0,130
0.7,concentrated,B3_partial_False,3,23,704,704,0,0.0,1.4538461538461538,2.0,2.138490339588826,1.002,1.136490339588826,0.0,0,0.0,0.0,130
0.7,concentrated,B3_partial_False,3,24,674,674,0,0.0,1.4961832061068703,2.0,2.153225970883531,1.0,1.1532259708835306,0.0,0,0.0,0.0,131
0.7,concentrated,B3_partial_False,4,25,688,688,0,0.0,1.5037037037037038,2.0,2.157704722891534,1.001,1.1567047228915344,0.0,0,0.0,0.0,135
0.7,concentrated,B3_partial_False,4,26,688,688,0,0.0,1.4592592592592593,2.0,2.140548352711559,0.999,1.1415483527115589,0.0,0,0.0,0.0,135
0.7,concentrated,B3_partial_False,4,27,671,671,0,0.0,1.450381679389313,2.0,2.150713217434741,1.003,1.1477132174347409,0.0,0,0.0,0.0,131
0.7,concentrated,B3_partial_False,4,28,645,645,0,0.0,1.484375,2.0,2.144421085627525,1.002,1.1424210856275248,0.0,0,0.0,0.0,128
0.7,concentrated,B3_partial_False,4,29,745,745,0,0.0,1.404109589041096,2.0,2.1400996966963985,1.001,1.1390996966963984,0.0,0,0.0,0.0,146
0.7,concentrated,B3_partial_False,4,30,693,693,0,0.0,1.4565217391304348,2.0,2.156540392906722,0.996,1.160540392906722,0.0,0,0.0,0.0,138
0.7,distributed,B3_partial_False,0,1,677,677,0,0.0,1.016260162601626,1.0,2.0452601852375243,1.001,1.0442601852375244,0.0,0,0.188,0.0,123
0.7,distributed,B3_partial_False,0,2,698,698,0,0.0,1.0158730158730158,1.0,2.047339382480156,0.999,1.0483393824801561,0.0,0,0.16946564885496182,0.0,126
0.7,distributed,B3_partial_False,0,3,704,704,0,0.0,1.0076923076923077,1.0,2.040917002711404,1.0,1.0409170027114039,0.0,0,0.16666666666666666,0.0,130
0.7,distributed,B3_partial_False,0,4,732,732,0,0.0,1.0150375939849625,1.0,2.042306399356858,1.002,1.0403063993568582,0.0,0,0.20364963503649636,0.0,133
0.7,distributed,B3_partial_False,0,5,670,670,0,0.0,1.0084745762711864,1.0,2.0221261636766608,1.001,1.0211261636766609,0.0,0,0.14508196721311475,0.0,118
0.7,distributed,B3_partial_False,0,6,749,749,0,0.0,1.0072992700729928,1.0,2.040034730164701,1.003,1.0370347301647012,0.0,0,0.16330935251798562,0.0,137
0.7,distributed,B3_partial_False,1,7,660,660,0,0.0,1.087719298245614,2.0,2.034901564014305,1.002,1.0329015640143049,0.0,0,0.2576271186440678,0.0,114
0.7,distributed,B3_partial_False,1,8,668,668,0,0.0,1.0593220338983051,2.0,2.04121803254343,1.001,1.04021803254343,0.0,0,0.2371900826446281,0.0,118
0.7,distributed,B3_partial_False,1,9,696,696,0,0.0,1.056,1.7999999999999972,2.036822721682842,1.001,1.035822721682842,0.0,0,0.23046875,0.0,125
0.7,distributed,B3_partial_False,1,10,727,727,0,0.0,1.0526315789473684,1.3999999999999915,2.043012002230019,1.002,1.041012002230019,0.0,0,0.22941176470588234,0.0,133
0.7,distributed,B3_partial_False,1,11,714,714,0,0.0,1.0476190476190477,1.0,2.0388000597428118,1.001,1.0378000597428119,0.0,0,0.25190839694656486,0.0,126
0.7,distributed,B3_partial_False,1,12,654,654,0,0.0,1.0789473684210527,2.0,2.046783520751792,1.001,1.045783520751792,0.0,0,0.2358974358974359,0.0,114
