config,policy,layout_id,seed,n_uavs,n_stations,mission_rate,missions_total,missions_completed,unfinished_at_cap,miss_rate,makespan_min,mission_flight_energy_wh,station_trip_energy_wh,end_of_run_stored_charge_change_wh,mission_flight_energy_per_completed_wh,station_trip_energy_per_completed_wh,stored_charge_change_per_completed_wh,total_charge_energy_ticked_wh,safety_violations,charge_sessions
fleet_40,baseline_full,1,9,40,10,0.8,796,796,0,0.0,1001.0,7987.353854324313,413.16942232777666,-225.6850750406678,10.034364138598383,0.5190570632258501,-0.2835239636189294,8174.838201611095,0,119
fleet_40,baseline_full,1,10,40,10,0.8,837,837,0,0.0,1002.0,8537.874230844136,406.59341199097076,-315.71347757259673,10.200566584043173,0.48577468577176913,-0.37719650844993635,8628.754165262264,0,126
fleet_40,baseline_full,1,11,40,10,0.8,790,790,0,0.0,1002.0,7901.553481514226,401.02482309679385,-378.90025289581797,10.00196643229649,0.507626358350372,-0.4796205732858455,7923.67805171491,0,116
fleet_40,baseline_full,1,12,40,10,0.8,745,745,0,0.0,1002.0,7525.979432449294,397.8955522265993,-306.5313883944868,10.10198581536818,0.5340879895659051,-0.411451528046291,7617.34359628114,0,111
fleet_40,baseline_full,2,13,40,10,0.8,803,803,0,0.0,1002.0,8220.35751064453,381.3665150572811,-390.9200517767655,10.237057921101531,0.47492716694555553,-0.4868244729474041,8210.803973924712,0,122
fleet_40,baseline_full,2,14,40,10,0.8,829,829,0,0.0,1001.0,8458.510786580098,391.74708613336725,-237.92034425460673,10.203269947623761,0.47255378303180606,-0.2869967964470527,8612.337528458627,0,126
fleet_40,baseline_full,2,15,40,10,0.8,781,781,0,0.0,1001.0,7943.882963569874,329.57418731445233,-321.5500506740381,10.171425049385242,0.42198999656139863,-0.4117158139232242,7951.907100209989,0,117
fleet_40,baseline_full,2,16,40,10,0.8,776,776,0,0.0,1003.0,7754.218474514801,325.9112678753098,-346.78535331815834,9.99254958056031,0.4199887472619972,-0.4468883419048432,7733.3443890716635,0,116
fleet_40,baseline_full,2,17,40,10,0.8,839,839,0,0.0,998.0,8646.838122829955,401.5890069644855,-404.4961605052311,10.306124103492198,0.4786519749278731,-0.48211699702649713,8643.930969288966,0,127
fleet_40,baseline_full,2,18,40,10,0.8,809,809,0,0.0,1001.0,8144.0452477283825,367.9423527087965,-325.85750472263015,10.066805003372536,0.45481131360790666,-0.40279048791425237,8186.130095714228,0,122
fleet_40,baseline_full,3,19,40,10,0.8,773,773,0,0.0,1001.0,7885.650459834116,364.86178775151956,-300.78519313497765,10.201358938983333,0.47200748738877046,-0.38911409202455066,7949.727054450351,0,116
fleet_40,baseline_full,3,20,40,10,0.8,803,803,0,0.0,1002.0,8060.90733166102,343.8623493225338,-352.38908856092905,10.038489827722316,0.42822210376405206,-0.43884070804598885,8052.380592422314,0,118
fleet_40,baseline_full,3,21,40,10,0.8,804,804,0,0.0,1003.0,8079.977286126196,336.3245024821497,-278.9685851262991,10.049722992694274,0.418314057813619,-0.34697585214713816,8137.333203481722,0,119
fleet_40,baseline_full,3,22,40,10,0.8,778,778,0,0.0,1000.0,7653.2013419726445,335.66801761354816,-305.28467403218264,9.837019719759184,0.4314498941048177,-0.39239675325473344,7683.584685553732,0,114
fleet_40,baseline_full,3,23,40,10,0.8,786,786,0,0.0,1001.0,7962.665651355058,351.8303862518723,-335.57786990293704,10.130617877042058,0.44762135655454494,-0.4269438548383423,7978.918167703685,0,118
fleet_40,baseline_full,3,24,40,10,0.8,762,762,0,0.0,1002.0,7794.086477368161,313.4576461051498,-367.1538758037663,10.228459944052704,0.4113617402954722,-0.481829233338276,7740.390247669254,0,117
fleet_40,baseline_full,4,25,40,10,0.8,798,798,0,0.0,1000.0,7967.840980714599,366.709067014485,-295.9217337434457,9.984763133727567,0.45953517169734964,-0.37082924028000713,8038.628313985333,0,118
fleet_40,baseline_full,4,26,40,10,0.8,778,778,0,0.0,1001.0,7743.402597440446,355.5968148994118,-398.4763156630577,9.952959636812912,0.457065314780735,-0.5121803543226963,7700.523096676519,0,115
fleet_40,baseline_full,4,27,40,10,0.8,799,799,0,0.0,1002.0,8079.710716826714,391.27439177097807,-326.15751132409696,10.112278744463973,0.4897051211151165,-0.408207148090234,8144.827597273269,0,119
fleet_40,baseline_full,4,28,40,10,0.8,750,750,0,0.0,1002.0,7604.421157991983,352.6779606956977,-322.024855348168,10.139228210655977,0.470237280927597,-0.4293664737975573,7635.074263339237,0,114
fleet_40,baseline_full,4,29,40,10,0.8,838,838,0,0.0,1001.0,8214.973412802463,371.41267592328325,-327.6897643647367,9.803070898332294,0.44321321709222344,-0.39103790496985286,8258.696324360708,0,122
fleet_40,baseline_full,4,30,40,10,0.8,751,751,0,0.0,997.0,7606.612676329911,356.65797788770925,-203.51208902414197,10.128645374607071,0.4749107561753785,-0.27098813451949666,7759.758565193189,0,112
density_scarce,ours_partial,0,1,20,2,0.8,785,785,0,0.36050955414012736,1128.0,8613.828605058256,4811.571827405935,-1178.474478160096,10.973030070137906,6.129390862937497,-1.5012413734523515,12246.925954304521,0,906
density_scarce,ours_partial,0,2,20,2,0.8,809,805,4,0.48825710754017304,1131.0,8893.26767975378,4693.447774267333,-1175.102134295222,11.047537490377367,5.830369905922153,-1.4597542040934435,12411.613319726323,0,913
density_scarce,ours_partial,0,3,20,2,0.8,808,773,35,0.4715346534653465,1123.0,8769.801679188056,4696.7527226169195,-1120.4200861598615,11.345150943322194,6.076006109465614,-1.449443837205513,12346.134315645562,0,894
density_scarce,ours_partial,0,4,20,2,0.8,822,773,49,0.5072992700729927,1131.0,8721.465906111986,4865.059946720074,-1138.5036946676462,11.282620835849917,6.293738611539552,-1.472837897370823,12448.022158164837,0,879
density_scarce,ours_partial,0,5,20,2,0.8,760,760,0,0.3618421052631579,1096.0,8404.045490073922,4898.264133280151,-1176.7943959502384,11.05795459220253,6.445084385894936,-1.5484136788818925,12125.515227404216,0,935
density_scarce,ours_partial,0,6,20,2,0.8,861,824,37,0.5168408826945412,1135.0,9130.372699037493,4704.237012424519,-1174.1953524750118,11.080549392035792,5.709025500515193,-1.4249943597997716,12660.414358987477,0,905
density_scarce,ours_partial,1,7,20,2,0.8,730,730,0,0.31917808219178084,1090.0,8118.55859685498,4763.124512948944,-1076.3090415986283,11.121313146376686,6.524828099930061,-1.4743959473953812,11805.374068205638,0,802
density_scarce,ours_partial,1,8,20,2,0.8,777,777,0,0.20334620334620335,1091.0,8249.688649055155,4866.510694820573,-1126.381015059636,10.617359908693894,6.263205527439605,-1.4496538160355674,11989.818328816462,0,795
density_scarce,ours_partial,1,9,20,2,0.8,794,781,13,0.48866498740554154,1133.0,8674.210823455864,5021.161486917201,-1171.6969123305373,11.106543948086893,6.429144029343407,-1.5002521284641963,12523.675398042978,0,736
density_scarce,ours_partial,1,10,20,2,0.8,842,791,51,0.43705463182897863,1135.0,8956.462179600883,5076.043884439309,-1143.0566899339149,11.32296103615788,6.417248905738697,-1.4450779898026738,12889.449374106789,0,751
density_scarce,ours_partial,1,11,20,2,0.8,796,796,0,0.4824120603015075,1134.0,8944.304830489116,4906.391433503515,-1163.5857385451363,11.236563857398387,6.16380833354713,-1.461791128825548,12687.110525447968,0,773
density_scarce,ours_partial,1,12,20,2,0.8,746,746,0,0.2801608579088472,1066.0,8185.086090059496,4888.432408204087,-1164.8948232974587,10.971965268176268,6.55285845603765,-1.5615212108545022,11908.623674966457,0,748
density_scarce,ours_partial,2,13,20,2,0.8,802,802,0,0.04488778054862843,1045.0,7843.432211709467,4624.931398048248,-1088.3046645583395,9.779840662979385,5.766747379112529,-1.3569883597984282,11380.05894519964,0,711
density_scarce,ours_partial,2,14,20,2,0.8,829,829,0,0.0012062726176115801,1054.0,8055.254022181836,4905.836755420174,-1085.5594020127521,9.716832354863493,5.917776544535795,-1.3094805814387842,11875.531375589606,0,742
density_scarce,ours_partial,2,15,20,2,0.8,788,788,0,0.0,1013.0,7623.958820151859,4564.446353424815,-1273.4415706978334,9.675074644862764,5.792444610945197,-1.616042602408418,10914.963602879023,0,757
density_scarce,ours_partial,2,16,20,2,0.8,776,776,0,0.0,1002.0,7361.799154299841,4559.000206210708,-1087.8685256010194,9.4868545802833,5.875000265735448,-1.401892429898221,10832.930834909674,0,771
density_scarce,ours_partial,2,17,20,2,0.8,850,850,0,0.42705882352941177,1127.0,8701.845059070178,4960.2775515914445,-1177.4987009948854,10.23746477537668,5.835620648931111,-1.3852925894057475,12484.623909667169,0,744
density_scarce,ours_partial,2,18,20,2,0.8,811,811,0,0.20838471023427868,1080.0,8376.9895832848,4788.387331241622,-1098.973794517948,10.329210336972626,5.9043000385223445,-1.3550848267792206,12066.40312000885,0,757
density_scarce,ours_partial,3,19,20,2,0.8,768,768,0,0.03515625,1022.0,7344.571500521812,5175.9906671868075,-1285.5943923954837,9.563244141304443,6.739571181232822,-1.6739510317649529,11234.96777531337,0,970
density_scarce,ours_partial,3,20,20,2,0.8,811,811,0,0.436498150431566,1094.0,7898.844959018764,5279.075786984769,-1203.2440065666317,9.739636201009573,6.509341290979987,-1.4836547553226038,11974.67673943726,0,943
density_scarce,ours_partial,3,21,20,2,0.8,820,820,0,0.28780487804878047,1051.0,7712.920725821581,5091.2512700406,-1171.321432305471,9.40600088514827,6.208843012244634,-1.428440771104233,11632.850563556989,0,965
density_scarce,ours_partial,3,22,20,2,0.8,778,778,0,0.006426735218508998,1007.0,7298.230938197846,5094.021454141148,-1200.7026976375212,9.380759560665611,6.547585416633866,-1.5433196627731633,11191.5496947017,0,996
density_scarce,ours_partial,3,23,20,2,0.8,788,788,0,0.33121827411167515,1060.0,7627.71243771758,5157.567839141665,-1198.9770252989815,9.679838118930938,6.545136851702621,-1.5215444483489613,11586.303251560552,0,962
density_scarce,ours_partial,3,24,20,2,0.8,766,766,0,0.04046997389033943,1047.0,7255.337162545228,4823.769175898844,-931.775325092179,9.471719533348862,6.297348793601624,-1.2164168734884844,11147.331013352117,0,910
density_scarce,ours_partial,4,25,20,2,0.8,782,782,0,0.36445012787723785,1117.0,7956.677066612041,5152.562944108706,-1110.8541671946828,10.174778857560154,6.588955171494509,-1.420529625568648,11998.385843526448,0,927
density_scarce,ours_partial,4,26,20,2,0.8,777,777,0,0.30115830115830117,1061.0,7590.071782997237,5246.424838089209,-1196.9944337937532,9.768432153149597,6.7521555187763305,-1.540533376825937,11639.502187292977,0,837
density_scarce,ours_partial,4,27,20,2,0.8,789,789,0,0.41191381495564006,1091.0,8072.2296155773765,5231.845876140889,-1202.915088520987,10.230962757385775,6.6309833664650055,-1.5246072097857883,12101.160403197668,0,879
density_scarce,ours_partial,4,28,20,2,0.8,744,744,0,0.11021505376344086,1057.0,7408.216780075318,5110.260378979573,-1182.110417747271,9.957280618380803,6.868629541639211,-1.5888580883699879,11336.366741307871,0,863
density_scarce,ours_partial,4,29,20,2,0.8,865,849,16,0.5121387283236994,1135.0,8507.440622798127,5330.012692775582,-1183.2668210998131,10.020542547465404,6.277989037427069,-1.3937182816252216,12654.186494474388,0,874
density_scarce,ours_partial,4,30,20,2,0.8,791,791,0,0.24905183312262957,1086.0,7985.936352036303,5401.471332314385,-1125.9614625732333,10.096000445052216,6.828661608488477,-1.423465818676654,12261.446221777855,0,880
density_scarce,ours_full,0,1,20,2,0.8,785,783,2,0.2789808917197452,1135.0,8452.450488926086,1507.5433494383162,-1133.5464152110178,10.794955924554388,1.925342719589165,-1.4476965711507253,8826.447423153166,0,146
density_scarce,ours_full,0,2,20,2,0.8,809,781,28,0.4437577255871446,1133.0,8585.679623697986,1432.8437820364172,-1155.742675367818,10.993187738409713,1.8346271216855534,-1.4798241682046325,8862.780730366401,0,146
density_scarce,ours_full,0,3,20,2,0.8,808,751,57,0.42945544554455445,1135.0,8531.480225252099,1387.925882930775,-1172.634053590391,11.360160086886948,1.848103705633522,-1.5614301645677642,8746.77205459226,0,145
density_scarce,ours_full,0,4,20,2,0.8,822,755,67,0.5170316301703163,1134.0,8472.17372412047,1542.4212944478454,-1160.9991690125814,11.221422151152941,2.042942111851451,-1.5377472437252735,8853.595849555526,0,145
density_scarce,ours_full,0,5,20,2,0.8,760,760,0,0.5131578947368421,1111.0,8360.436335913018,1514.9063719040894,-1158.7120820758082,11.00057412620134,1.9932978577685387,-1.5246211606260633,8716.63062574107,0,141
density_scarce,ours_full,0,6,20,2,0.8,861,775,86,0.4448315911730546,1135.0,8608.451468568966,1459.6954644197972,-1159.3162044127444,11.107679314282537,1.88347801860619,-1.4958918766616056,8908.83072857582,0,146
density_scarce,ours_full,1,7,20,2,0.8,730,730,0,0.30273972602739724,1083.0,7849.1947599705145,1572.559331828244,-1092.1532843779432,10.752321589000704,2.1541908655181423,-1.4961003895588263,8329.600807420502,0,135
density_scarce,ours_full,1,8,20,2,0.8,777,777,0,0.14285714285714285,1074.0,8010.883522519436,1432.5379289916793,-1061.1024292868544,10.310017403499918,1.8436781582904496,-1.3656401921323738,8382.319022223974,0,135
density_scarce,ours_full,1,9,20,2,0.8,794,791,3,0.4156171284634761,1135.0,8422.750967982085,1595.3488897513648,-1155.1943415358649,10.64823131224031,2.016875966815885,-1.4604226820933817,8862.9055161974,0,144
density_scarce,ours_full,1,10,20,2,0.8,842,781,61,0.4821852731591449,1135.0,8468.800823808286,1594.646624487347,-1110.6533284705513,10.84353498567002,2.0418010556816224,-1.4220913296677993,8952.794119824897,0,144
density_scarce,ours_full,1,11,20,2,0.8,796,783,13,0.5276381909547738,1132.0,8558.692419809107,1650.1376152875316,-1148.9330432997701,10.930641660037175,2.1074554473659406,-1.4673474371644575,9059.89699179669,0,143
density_scarce,ours_full,1,12,20,2,0.8,746,746,0,0.37131367292225204,1095.0,8120.742287594349,1624.2889589283209,-1152.3851936368828,10.885713522244437,2.1773310441398404,-1.5447522702907277,8592.646052885548,0,140
density_scarce,ours_full,2,13,20,2,0.8,802,802,0,0.3690773067331671,1117.0,8332.163654692164,1393.856299079181,-1114.5950937255511,10.389231489641102,1.7379754352608243,-1.3897694435480688,8611.424860045538,0,143
density_scarce,ours_full,2,14,20,2,0.8,829,795,34,0.41737032569360677,1127.0,8550.736940065077,1472.6440813622423,-1113.1586776288143,10.755643949767393,1.8523824922795502,-1.4001995945016532,8910.222343798325,0,146
density_scarce,ours_full,2,15,20,2,0.8,788,788,0,0.25888324873096447,1089.0,8094.729898409057,1463.8823255199318,-1113.6164707569199,10.272499871077484,1.8577186872080353,-1.4132188715189338,8444.995753171796,0,139
density_scarce,ours_full,2,16,20,2,0.8,776,776,0,0.47809278350515466,1090.0,8113.545249883069,1433.9207434247583,-1102.9047798045851,10.455599548818387,1.8478360095679875,-1.4212690461399293,8444.561213502957,0,137
density_scarce,ours_full,2,17,20,2,0.8,850,795,55,0.47411764705882353,1135.0,8399.461677656413,1559.8712501366888,-1151.9332784675587,10.565360600825676,1.9621022014297973,-1.4489726773176839,8807.39964932531,0,144
density_scarce,ours_full,2,18,20,2,0.8,811,783,28,0.5326757090012331,1133.0,8457.661843425625,1458.2502967981948,-1119.2355327159164,10.801611549713442,1.8623886293718963,-1.4294195820126647,8796.676607507687,0,144
density_scarce,ours_full,3,19,20,2,0.8,768,768,0,0.15755208333333334,1098.0,8275.666808819533,1349.9778761780246,-1126.1735996367795,10.775607823983767,1.7577836929401363,-1.4663718745270566,8499.471085360501,0,142
density_scarce,ours_full,3,20,20,2,0.8,811,787,24,0.4932182490752158,1135.0,8489.220065206213,1509.0166240372123,-1139.242445225306,10.786810756297601,1.9174290013179318,-1.4475761692824727,8858.994244017913,0,146
density_scarce,ours_full,3,21,20,2,0.8,820,820,0,0.33658536585365856,1108.0,8299.396432454761,1385.4468303079623,-1123.7718791129362,10.121215161530197,1.6895693052536125,-1.370453511113337,8561.071383649516,0,145
density_scarce,ours_full,3,22,20,2,0.8,778,778,0,0.2814910025706941,1067.0,7983.980560199583,1353.661476685843,-1091.4985222857702,10.262185810025171,1.7399247772311606,-1.4029543988248974,8246.143514599346,0,140
density_scarce,ours_full,3,23,20,2,0.8,788,788,0,0.282994923857868,1086.0,8214.206689089262,1297.528971154921,-1145.3151251754289,10.424120163818861,1.6466103694859404,-1.4534455903241483,8366.420535068457,0,140
density_scarce,ours_full,3,24,20,2,0.8,766,766,0,0.21671018276762402,1052.0,7865.4790844353565,1307.549691784264,-1030.9258025215358,10.26824945748741,1.706983931833243,-1.3458561390620571,8142.10297369776,0,136
density_scarce,ours_full,4,25,20,2,0.8,782,774,8,0.39514066496163686,1134.0,8439.20261100384,1487.9850292951971,-1150.6623812229495,10.90336254651659,1.9224612781591695,-1.4866439033888237,8776.525259075852,0,145
density_scarce,ours_full,4,26,20,2,0.8,777,777,0,0.32175032175032175,1088.0,8137.780727691279,1466.7648691106472,-1119.0341728584403,10.473334269872947,1.8877282742736772,-1.4401984206672334,8485.51142394321,0,138
density_scarce,ours_full,4,27,20,2,0.8,789,782,7,0.5272496831432193,1135.0,8453.845027335654,1512.8451165871659,-1188.112345246165,10.810543513216949,1.9345845480654296,-1.5193252496754028,8778.577798676453,0,146
density_scarce,ours_full,4,28,20,2,0.8,744,744,0,0.038978494623655914,1058.0,7706.711159542441,1595.6912359321464,-1018.1694651258605,10.358482741320486,2.1447462848550356,-1.368507345599275,8284.232930348433,0,134
density_scarce,ours_full,4,29,20,2,0.8,865,818,47,0.48554913294797686,1134.0,8560.727293413887,1550.2478205792215,-1159.030154872662,10.465436789014532,1.8951684848156742,-1.4169072797954303,8951.94495912027,0,146
density_scarce,ours_full,4,30,20,2,0.8,791,779,12,0.37168141592920356,1134.0,8470.215814287696,1559.018878298998,-1122.779087524154,10.87319103246174,2.0013079310641824,-1.4413081996458972,8906.455605062358,0,145
density_scarce,baseline_adaptive,0,1,20,2,0.8,785,693,92,0.0012738853503184713,997.0,5174.231995602187,2628.855702260079,-1075.6077856299382,7.4664242360781925,3.793442571803866,-1.5521035867675876,6727.479912232189,0,400
density_scarce,baseline_adaptive,0,2,20,2,0.8,809,776,33,0.07787391841779975,1135.0,5628.753415757896,2787.0350080661315,-1042.22532766641,7.253548216182855,3.5915399588481076,-1.343073875858776,7373.563096157409,0,420
density_scarce,baseline_adaptive,0,3,20,2,0.8,808,765,43,0.04826732673267327,1135.0,5616.505842220629,2712.9645834276657,-1084.0933984808928,7.3418377022491885,3.546358932585184,-1.4171155535697946,7245.377027167205,0,418
density_scarce,baseline_adaptive,0,4,20,2,0.8,822,792,30,0.07420924574209246,1135.0,5990.556063803838,3066.383789507711,-1105.391658515464,7.563833413893734,3.8716967039238774,-1.3956965385296263,7951.548194795846,0,454
density_scarce,baseline_adaptive,0,5,20,2,0.8,760,669,91,0.010526315789473684,1000.0,5001.00020575245,2690.5722710365303,-1087.9604268963226,7.475336630422197,4.021782168963424,-1.6262487696507064,6603.6120498925175,0,397
density_scarce,baseline_adaptive,0,6,20,2,0.8,861,835,26,0.09872241579558652,1135.0,6236.714820249427,2874.077668666571,-1057.5931305900751,7.469119545208895,3.4420091840318214,-1.266578599509072,8053.199358325652,0,446
density_scarce,baseline_adaptive,1,7,20,2,0.8,730,649,81,0.00410958904109589,996.0,4323.657973102387,2518.8532304106134,-1076.5539321407557,6.662030775196281,3.881129784916199,-1.6587888014495464,5765.9572713721855,0,349
density_scarce,baseline_adaptive,1,8,20,2,0.8,777,777,0,0.1093951093951094,1130.0,5303.270333717687,2928.916914862577,-1004.5838573812562,6.825315744810408,3.7695198389479754,-1.2929007173503941,7227.603391198813,0,415
density_scarce,baseline_adaptive,1,9,20,2,0.8,794,779,15,0.07934508816120907,1135.0,5306.6626698398995,3086.5802749986246,-993.867992807421,6.812147201334916,3.962233985877567,-1.2758254079684481,7399.374952030882,0,420
density_scarce,baseline_adaptive,1,10,20,2,0.8,842,772,70,0.13657957244655583,1135.0,5465.505643396948,3022.336061753254,-958.5734567424743,7.079670522534906,3.9149430851726086,-1.2416754621016506,7529.268248407499,0,404
density_scarce,baseline_adaptive,1,11,20,2,0.8,796,783,13,0.052763819095477386,1135.0,5489.325421458309,3060.346366492512,-1049.815822342412,7.010632722168977,3.908488335239479,-1.3407609480746003,7499.855965608197,0,428
density_scarce,baseline_adaptive,1,12,20,2,0.8,746,698,48,0.032171581769437,1044.0,4852.124755386139,2671.75904524306,-1086.621702391412,6.951468130925702,3.827735021838195,-1.5567646166066076,6437.262098237665,0,381
density_scarce,baseline_adaptive,2,13,20,2,0.8,802,796,6,0.026184538653366583,1092.0,5631.141861245001,2917.5428943237234,-1064.4951115049141,7.074298820659549,3.665254892366487,-1.33730541646346,7484.189644063589,0,500
density_scarce,baseline_adaptive,2,14,20,2,0.8,829,821,8,0.05186972255729795,1135.0,5901.398527729428,3027.814367978117,-1001.6968703148627,7.188061544128414,3.687959035296123,-1.2200936301033651,7927.51602539243,0,520
density_scarce,baseline_adaptive,2,15,20,2,0.8,788,786,2,0.012690355329949238,1088.0,5689.104187136741,2863.69152595125,-1095.03774151885,7.238046039614174,3.643373442686068,-1.3931777881919212,7457.757971568927,0,497
density_scarce,baseline_adaptive,2,16,20,2,0.8,776,776,0,0.0,1001.0,5289.364833289282,2740.7761440235536,-1080.4771365595188,6.816191795475879,3.5319280206489094,-1.3923674440199985,6949.663840753156,0,478
density_scarce,baseline_adaptive,2,17,20,2,0.8,850,809,41,0.001176470588235294,999.0,5851.982478362708,3161.500491061249,-1078.947288362394,7.233600096863669,3.9079116082339294,-1.3336802081117354,7934.535681061315,0,536
density_scarce,baseline_adaptive,2,18,20,2,0.8,811,811,0,0.04932182490752158,1113.0,5830.475468377991,3046.612816865301,-953.5296250599607,7.189242254473479,3.7566125978610367,-1.175745530283552,7923.558660183088,0,501
density_scarce,baseline_adaptive,3,19,20,2,0.8,768,755,13,0.078125,1134.0,5281.357323066569,2657.7851549861994,-1028.2070051700398,6.995175262339826,3.520245238392317,-1.3618635830066752,6910.93547288255,0,461
density_scarce,baseline_adaptive,3,20,20,2,0.8,811,760,51,0.06165228113440197,1135.0,5273.743561817753,2721.4526556885976,-1061.0287761339275,6.939136265549675,3.580858757484997,-1.3960904949130626,6934.167441372252,0,472
density_scarce,baseline_adaptive,3,21,20,2,0.8,820,745,75,0.024390243902439025,1131.0,4995.8725999125,2581.8188939430856,-1084.7832923164615,6.705869261627517,3.4655287167021283,-1.4560849561294784,6492.9082015389895,0,457
density_scarce,baseline_adaptive,3,22,20,2,0.8,778,722,56,0.03470437017994859,1133.0,5021.000247927175,2619.4063540320158,-1092.3732994080847,6.954293972198304,3.62798663993354,-1.512982409152472,6548.033302550967,0,460
density_scarce,baseline_adaptive,3,23,20,2,0.8,788,736,52,0.030456852791878174,1134.0,5109.259511415193,2602.2718242509914,-1080.044947976788,6.941928683988033,3.535695413384499,-1.467452374968462,6631.4863876892605,0,472
density_scarce,baseline_adaptive,3,24,20,2,0.8,766,691,75,0.03524804177545692,1135.0,4717.545451111032,2368.9823518806575,-1083.2620505748475,6.827128004502217,3.4283391488866246,-1.5676730109621528,6003.26575241675,0,427
density_scarce,baseline_adaptive,4,25,20,2,0.8,782,705,77,0.00639386189258312,1001.0,5340.303605151029,2915.0776031803075,-1077.5814521645204,7.57489873071068,4.134861848482705,-1.5284843293113766,7177.799756166639,0,477
density_scarce,baseline_adaptive,4,26,20,2,0.8,777,711,66,0.028314028314028315,1133.0,5359.604693611829,2969.304030490426,-1084.53895493093,7.538121931943501,4.176236329803694,-1.5253712446285936,7244.369769171137,0,472
density_scarce,baseline_adaptive,4,27,20,2,0.8,789,719,70,0.049429657794676805,1132.0,5722.543269793061,3030.5023676664846,-1020.5108938909948,7.959030973286594,4.214885073249631,-1.4193475575674475,7732.534743568314,0,491
density_scarce,baseline_adaptive,4,28,20,2,0.8,744,700,44,0.06182795698924731,1134.0,5502.621022970407,2849.655803115464,-992.9564446024333,7.860887175672009,4.07093686159352,-1.4185092065749048,7359.320381483231,0,458
density_scarce,baseline_adaptive,4,29,20,2,0.8,865,803,62,0.06358381502890173,1123.0,6256.616458147697,3219.5688094845414,-1021.4974607139933,7.791552251740594,4.0094256656096405,-1.2721014454719717,8454.687806918017,0,531
density_scarce,baseline_adaptive,4,30,20,2,0.8,791,740,51,0.05815423514538559,1135.0,5748.603229499757,3031.032807998443,-1005.8584159976349,7.768382742567239,4.095990281078977,-1.3592681297265337,7773.777621500319,0,483
density_scarce,baseline_full,0,1,20,2,0.8,785,785,0,0.0,1002.0,7842.076465596906,694.6975384664056,-1124.1248859313134,9.989906325601154,0.8849650171546568,-1.432006224116323,7412.649118131756,0,106
density_scarce,baseline_full,0,2,20,2,0.8,809,809,0,0.0,1040.0,8181.616084853041,728.187425010535,-1183.7322427552115,10.113246087581015,0.9001080655260012,-1.4632042555688647,7726.071267108085,0,112
density_scarce,baseline_full,0,3,20,2,0.8,808,808,0,0.2042079207920792,1116.0,7998.09318941039,707.9348731581449,-1242.1384890612837,9.898630184913848,0.8761570212353279,-1.537300110224361,7463.88957350699,0,108
density_scarce,baseline_full,0,4,20,2,0.8,822,822,0,0.17883211678832117,1123.0,8143.929048864865,702.9842994094039,-1117.8362793594517,9.90745626382587,0.8552120430771337,-1.3598981500723257,7729.077068914531,0,112
density_scarce,baseline_full,0,5,20,2,0.8,760,709,51,0.4368421052631579,1129.0,7201.402708204217,679.6063230027119,-1213.3369227839478,10.157126527791561,0.9585420634735005,-1.711335575153664,6667.672108422802,0,96
density_scarce,baseline_full,0,6,20,2,0.8,861,762,99,0.3228803716608595,1135.0,7637.4859692988,674.0910008547735,-1206.6278266202594,10.022947466271392,0.8846338593894665,-1.58350108480349,7104.949143533101,0,103
density_scarce,baseline_full,1,7,20,2,0.8,730,730,0,0.0,1002.0,7138.056126346281,637.7082328852603,-573.0387693680298,9.778159077186688,0.8735729217606305,-0.7849846155726435,7202.72558986329,0,103
density_scarce,baseline_full,1,8,20,2,0.8,777,777,0,0.0,1003.0,7499.364380658516,669.5148190370091,-1094.7701468528314,9.65169160959912,0.8616664337670645,-1.408970587970182,7074.109052842486,0,101
density_scarce,baseline_full,1,9,20,2,0.8,794,794,0,0.0,1032.0,7765.98410594915,776.2818976705543,-1107.5099223888146,9.780836405477519,0.9776850096606476,-1.3948487687516558,7434.756081230633,0,106
density_scarce,baseline_full,1,10,20,2,0.8,842,842,0,0.15201900237529692,1126.0,8237.225494894874,822.2378199789779,-1127.1449972156518,9.782928141205314,0.9765294774097124,-1.3386520156955484,7932.318317657902,0,113
density_scarce,baseline_full,1,11,20,2,0.8,796,796,0,0.0,1021.0,8088.6699997135,744.7952608539454,-1204.4116454048965,10.161645728283291,0.9356724382587254,-1.5130799565388147,7629.053615162285,0,111
density_scarce,baseline_full,1,12,20,2,0.8,746,746,0,0.0,1001.0,7393.938207361059,651.2021308936837,-983.4179140029867,9.911445318178362,0.8729251084365733,-1.3182545764115103,7061.722424251536,0,101
density_scarce,baseline_full,2,13,20,2,0.8,802,802,0,0.0,1005.0,7733.066726941537,593.176271633421,-1104.8514739403026,9.642227839079224,0.7396212863259614,-1.377620291696138,7221.3915246344295,0,106
density_scarce,baseline_full,2,14,20,2,0.8,829,829,0,0.0,1002.0,8219.686017449529,696.1727820633723,-1037.7215858608122,9.915182168214148,0.8397741641295203,-1.251775133728362,7878.1372136518,0,113
density_scarce,baseline_full,2,15,20,2,0.8,788,788,0,0.0,1002.0,7478.167542577494,598.8547288924314,-900.4253688014372,9.49006033322017,0.7599679300665373,-1.1426717878190829,7176.596902668266,0,103
density_scarce,baseline_full,2,16,20,2,0.8,776,776,0,0.0,1002.0,7497.039928950759,586.2946061656319,-531.679505418769,9.661133929060256,0.7555342862959173,-0.6851540018283107,7551.655029697356,0,108
