rho,seed,t_r3a,L_r3a,block_r3a,t_r1,block_r1,t_c_analytic,L_c_analytic
1.4,7,38.47370494208519,5.509854034591335,0.28544121995522326,29.699675891031983,0.3070559868577939,38.500873550566304,27.500475201244363
1.4,8,38.54732531896401,5.5058351008268485,0.28515440876615983,29.56196184442336,0.3051601187986723,38.500873550566304,27.500475201244363
1.4,9,38.17775094219857,5.4929372225000135,0.28183931118271616,29.497419603051956,0.30484211637976555,38.500873550566304,27.500475201244363
1.4,10,38.5646180038373,5.499560935281523,0.286530447996696,29.816190961068326,0.30846531199120375,38.500873550566304,27.500475201244363
1.4,11,38.66280110480574,5.511281979776944,0.28602473114290106,29.693202403718466,0.3068915514723004,38.500873550566304,27.500475201244363
1.4,12,38.45035136294412,5.496979677299764,0.28247903421976495,29.598950589092272,0.3051019486351052,38.500873550566304,27.500475201244363
1.4,13,38.39087383105657,5.50069835361699,0.28523916865072035,29.377679416593725,0.30352552914670133,38.500873550566304,27.500475201244363
1.4,14,38.45372413266197,5.499943616599637,0.28578448986493626,29.801196887208285,0.30962813582228227,38.500873550566304,27.500475201244363
1.4,15,38.55928004057822,5.502193000108742,0.284401916922734,29.677480243611047,0.30884716520786015,38.500873550566304,27.500475201244363
1.5,1,41.78060053879973,5.597486810522548,0.3320710490419607,33.231740663140044,0.3462326910757404,42.000102445693415,28.00004900812275
1.5,2,42.28207240176972,5.6058926579483686,0.33743836285828516,33.10246653551674,0.3441401819631616,42.000102445693415,28.00004900812275
1.5,3,42.226653449280754,5.6105651751816294,0.3343394657931458,33.41952906357326,0.34677487154379877,42.000102445693415,28.00004900812275
1.5,4,41.99083583691236,5.605789470370011,0.3328298906739715,33.36746678168142,0.3490354949680141,42.000102445693415,28.00004900812275
1.5,5,42.16766530797804,5.6044090279695125,0.3348508440226391,33.73660335894785,0.3516767617077855,42.000102445693415,28.00004900812275
1.5,6,41.617600224106944,5.589360280034014,0.3295382263750894,33.02666047691116,0.344468011641099,42.000102445693415,28.00004900812275
1.5,7,41.997464805143295,5.601010460225195,0.33266116078268565,33.240761384270975,0.34686394148784117,42.000102445693415,28.00004900812275
1.5,8,41.97881658076027,5.593705331302591,0.333013616003006,33.24732781931132,0.3462123306607686,42.000102445693415,28.00004900812275
1.5,9,41.73270192248677,5.59423642488503,0.33124079174940746,33.461352114973344,0.3499405890035647,42.000102445693415,28.00004900812275
1.5,10,42.08126460032153,5.598700464931014,0.33455188562734034,33.201322840844114,0.34563391837723223,42.000102445693415,28.00004900812275
1.5,11,42.41788222155042,5.609088039979094,0.33878925870865456,33.430644889922014,0.348167215917232,42.000102445693415,28.00004900812275
1.5,12,41.77165963434791,5.58607958498377,0.3308259528704729,33.12699321894757,0.3466974969309425,42.000102445693415,28.00004900812275
1.5,13,41.860378358725306,5.5988882225880365,0.3306610254940145,33.07506806634185,0.34434688999940744,42.000102445693415,28.00004900812275
1.5,14,42.24938097953595,5.610353211460328,0.3381836797983726,33.216490466885574,0.34614110305062284,42.000102445693415,28.00004900812275
1.5,15,41.86095836404679,5.596873938135106,0.33050256450839094,32.9953210456501,0.3424760696803345,42.000102445693415,28.00004900812275
1.6,1,45.248449380664525,5.667660065550746,0.37447686167875954,36.995188220924554,0.3882471027538227,45.33334718800727,28.333339215512623
1.6,2,45.51967450918896,5.670070978358526,0.37591100348396495,37.08616546140751,0.38522169314867793,45.33334718800727,28.333339215512623
