rho,regime,seed,L_sim,L_d_analytic,L_c_analytic,block_frac,within_window
1.2,R3a_priority_jsq,11,5.039495315789433,3.484986318756301,25.077853750900168,0.16659561769971865,0.020925732333904223
1.2,R3a_priority_jsq,12,5.041702602257546,3.484986318756301,25.077853750900168,0.16904399820913857,0.023264409995145827
1.2,R3a_priority_jsq,13,5.057800041668665,3.484986318756301,25.077853750900168,0.17181485687318418,0.023183334001184323
1.2,R3a_priority_jsq,14,4.989551372957537,3.484986318756301,25.077853750900168,0.16425300206885537,0.025317130843696942
1.2,R3a_priority_jsq,15,5.011393851409352,3.484986318756301,25.077853750900168,0.1644020229994002,0.02542286506870865
1.2,R3b_priority_jsq_travel,1,3.1250694653424698,3.484986318756301,25.077853750900168,0.2619446028091011,0.2075445196889892
1.2,R3b_priority_jsq_travel,2,3.1342769949105778,3.484986318756301,25.077853750900168,0.26062128995011324,0.20571156830354909
1.2,R3b_priority_jsq_travel,3,3.1195567504961,3.484986318756301,25.077853750900168,0.2614696770124112,0.20851735174271085
1.2,R3b_priority_jsq_travel,4,3.1375034025269875,3.484986318756301,25.077853750900168,0.2630212378775438,0.2064437763199502
1.2,R3b_priority_jsq_travel,5,3.0951078853627694,3.484986318756301,25.077853750900168,0.260367643502621,0.2099287712026399
1.2,R3b_priority_jsq_travel,6,3.1027867968816367,3.484986318756301,25.077853750900168,0.2596660710711082,0.20982498309922631
1.2,R3b_priority_jsq_travel,7,3.114448561133547,3.484986318756301,25.077853750900168,0.26175341897438176,0.2076352195577233
1.2,R3b_priority_jsq_travel,8,3.11220390467195,3.484986318756301,25.077853750900168,0.26173291214712385,0.20945095186736562
1.2,R3b_priority_jsq_travel,9,3.1142897129168987,3.484986318756301,25.077853750900168,0.26155869657842573,0.20926346845694158
1.2,R3b_priority_jsq_travel,10,3.1233245543179238,3.484986318756301,25.077853750900168,0.25932822671884564,0.20690967735472948
1.2,R3b_priority_jsq_travel,11,3.105088304761607,3.484986318756301,25.077853750900168,0.25937982030102724,0.20822032755443007
1.2,R3b_priority_jsq_travel,12,3.1182807617455057,3.484986318756301,25.077853750900168,0.25995818743259014,0.20714991664087692
1.2,R3b_priority_jsq_travel,13,3.1047555859781424,3.484986318756301,25.077853750900168,0.2609879121855835,0.2084673903238416
1.2,R3b_priority_jsq_travel,14,3.1251260326694634,3.484986318756301,25.077853750900168,0.2608558981679401,0.20852326459948062
1.2,R3b_priority_jsq_travel,15,3.0931470803925674,3.484986318756301,25.077853750900168,0.2586639209774851,0.21080638150104178
